time,latitude,longitude,depth,mag,magType,nst,gap,dmin,rms,net,id,updated,place,type,horizontalError,depthError,magError,magNst,status,locationSource,magSource
2019-09-01T13:16:24.600Z,35.6193333,-117.4435,6.08,1.49,ml,28,78,0.03613,0.18,ci,ci39032688,2019-09-01T13:20:21.750Z,"17km SSW of Searles Valley, CA",earthquake,0.27,0.48,0.144,24,automatic,ci,ci
2019-09-01T13:12:55.200Z,35.7655,-117.5845,7.65,0.83,ml,18,111,0.05124,0.18,ci,ci39032680,2019-09-01T13:16:31.726Z,"16km W of Searles Valley, CA",earthquake,0.41,0.83,0.184,10,automatic,ci,ci
2019-09-01T13:12:36.590Z,35.7506667,-117.5803333,6.63,0.76,ml,11,135,0.06642,0.14,ci,ci39032672,2019-09-01T13:16:17.725Z,"16km W of Searles Valley, CA",earthquake,0.45,1.05,0.228,9,automatic,ci,ci
2019-09-01T13:04:05.460Z,35.5978333,-117.4068333,10.04,1.05,ml,19,76,0.04652,0.16,ci,ci39032656,2019-09-01T13:07:52.491Z,"19km S of Trona, CA",earthquake,0.29,0.57,0.105,13,automatic,ci,ci
2019-09-01T13:02:21.670Z,38.8106651,-122.8246689,2.53,0.57,md,8,126,0.003954,0.01,nc,nc73263255,2019-09-01T13:17:03.977Z,"7km WNW of The Geysers, CA",earthquake,0.74,1.03,0.01,2,automatic,nc,nc
2019-09-01T13:01:26.410Z,35.6173333,-117.4438333,6.49,2.08,ml,35,77,0.03421,0.16,ci,ci39032648,2019-09-01T13:12:13.020Z,"17km SSW of Searles Valley, CA",earthquake,0.24,0.42,0.177,25,automatic,ci,ci
2019-09-01T12:58:12.200Z,35.612,-117.4225,10.23,0.76,ml,14,101,0.04116,0.18,ci,ci39032640,2019-09-01T13:01:57.634Z,"17km S of Searles Valley, CA",earthquake,0.48,0.69,0.096,4,automatic,ci,ci
2019-09-01T12:57:27.690Z,35.6371667,-117.4365,4.15,1.18,ml,22,91,0.02978,0.15,ci,ci39032632,2019-09-01T13:01:17.158Z,"15km SSW of Searles Valley, CA",earthquake,0.28,0.47,0.169,14,automatic,ci,ci
2019-09-01T12:56:02.600Z,33.4098333,-116.3765,11.55,0.71,ml,28,81,0.1205,0.21,ci,ci39032624,2019-09-03T15:45:19.289Z,"17km N of Borrego Springs, CA",earthquake,0.42,0.99,0.178,18,reviewed,ci,ci
2019-09-01T12:54:37.148Z,36.885,-104.8027,3.97,2.7,mb_lg,,106,0.096,0.29,us,us70005aw4,2019-09-04T08:41:59.040Z,"32km W of Raton, New Mexico",earthquake,1,2.9,0.074,82,reviewed,us,us
2019-09-01T12:50:34.170Z,48.3998333333333,-122.819333333333,5.51,1.39,ml,18,87,,0.33,uw,uw61547526,2019-09-01T15:13:44.970Z,"12km WNW of Ault Field, Washington",earthquake,0.56,3.26,0.113598836304451,7,reviewed,uw,uw
2019-09-01T12:42:42.350Z,36.6743317,-121.2893295,2.13,2.03,md,29,107,0.03927,0.08,nc,nc73263245,2019-09-01T15:02:03.734Z,"13km SSE of Tres Pinos, CA",earthquake,0.26,1.36,0.23,27,automatic,nc,nc
2019-09-01T12:39:51.460Z,35.934,-117.7108333,9.41,0.69,ml,8,81,0.05098,0.1,ci,ci39032616,2019-09-01T12:43:24.541Z,"18km E of Little Lake, CA",earthquake,0.37,0.77,0.128,5,automatic,ci,ci
2019-09-01T12:20:34.280Z,33.5611667,-116.7721667,3.5,1.1,ml,55,38,0.02942,0.19,ci,ci39032504,2019-09-03T15:46:32.540Z,"9km W of Anza, CA",earthquake,0.18,0.4,0.145,27,reviewed,ci,ci
2019-09-01T12:19:29.170Z,37.765,-122.5585,8.22,0.88,md,20,166,0.07277,0.1,nc,nc73263230,2019-09-05T00:33:07.596Z,"6km NW of San Francisco Zoo, CA",earthquake,0.32,0.58,0.066,13,reviewed,nc,nc
2019-09-01T12:16:16.730Z,33.9665,-116.395,6.74,0.66,ml,17,119,0.02818,0.14,ci,ci39032496,2019-09-03T15:45:58.377Z,"10km E of Desert Hot Springs, CA",earthquake,0.46,0.43,0.169,12,reviewed,ci,ci
2019-09-01T12:16:01.820Z,35.9443333,-117.7245,1.59,0.82,ml,15,68,0.06025,0.2,ci,ci39032488,2019-09-01T12:19:32.378Z,"16km E of Little Lake, CA",earthquake,0.34,0.53,0.186,13,automatic,ci,ci
2019-09-01T12:07:21.550Z,35.896,-117.6968333,2.35,0.87,ml,17,86,0.06406,0.21,ci,ci39032472,2019-09-01T12:10:51.749Z,"19km ESE of Little Lake, CA",earthquake,0.28,0.46,0.134,11,automatic,ci,ci
2019-09-01T12:05:32.650Z,35.596,-117.4076667,9.01,2.48,ml,39,44,0.04545,0.15,ci,ci39032464,2019-09-01T15:41:08.347Z,"19km S of Trona, CA",earthquake,0.23,0.39,0.137,25,automatic,ci,ci
2019-09-01T12:03:14.830Z,32.556,-115.6433333,3.58,1.52,ml,14,205,0.1165,0.22,ci,ci39032440,2019-09-01T12:07:07.310Z,"6km WSW of Progreso, B.C., MX",earthquake,1.46,2.6,0.199,18,automatic,ci,ci
2019-09-01T11:58:47.560Z,35.9528333,-117.7015,4.35,0.75,ml,13,52,0.04177,0.09,ci,ci39032432,2019-09-01T12:02:15.412Z,"19km E of Little Lake, CA",earthquake,0.22,0.38,0.132,9,automatic,ci,ci
2019-09-01T11:57:14.910Z,33.0956667,-116.5125,9.36,1.2,ml,49,44,0.07289,0.2,ci,ci39032424,2019-09-03T15:46:38.210Z,"8km ENE of Julian, CA",earthquake,0.28,0.67,0.173,26,reviewed,ci,ci
2019-09-01T11:53:15.650Z,33.7003333,-116.7221667,17.27,1.71,ml,60,37,0.0127,0.16,ci,ci39032416,2019-09-03T15:46:41.450Z,"4km S of Idyllwild, CA",earthquake,0.17,0.35,0.212,26,reviewed,ci,ci
2019-09-01T11:49:40.490Z,37.2709,-104.9412,7.86,1.1,ml,,113,0.195,0.21,us,us70005bvc,2019-09-04T08:31:53.040Z,"40km WNW of Trinidad, Colorado",earthquake,1.5,5.9,0.115,10,reviewed,us,us
2019-09-01T11:48:50.883Z,37.9312,-118.6522,15.6,0.8,ml,4,139.68,0.341,0.0934,nn,nn00702343,2019-09-03T22:08:21.437Z,"42km NE of Mammoth Lakes, California",earthquake,,19.3,0.12,2,reviewed,nn,nn
2019-09-01T11:39:33.280Z,34.0123333,-117.5158333,2.47,0.62,ml,12,86,0.03881,0.3,ci,ci39032408,2019-09-01T11:43:04.094Z,"2km N of Mira Loma, CA",earthquake,0.69,0.82,0.27,15,automatic,ci,ci
2019-09-01T11:38:41.000Z,35.8913333,-117.6968333,7.86,1.15,ml,20,73,0.06788,0.13,ci,ci39032400,2019-09-01T11:42:26.182Z,"20km ESE of Little Lake, CA",earthquake,0.2,0.58,0.237,18,automatic,ci,ci
2019-09-01T11:37:14.000Z,35.6216667,-117.4573333,7.02,0.78,ml,18,71,0.03531,0.2,ci,ci39032392,2019-09-01T11:40:46.248Z,"17km SSW of Searles Valley, CA",earthquake,0.4,0.53,0.059,8,automatic,ci,ci
2019-09-01T11:29:43.714Z,37.2923,-104.9389,5,3.7,ml,,61,0.21,1.1,us,us70005avg,2019-09-03T12:00:29.848Z,"39km SSW of Walsenburg, Colorado",earthquake,1.6,2,0.041,128,reviewed,us,us
2019-09-01T11:28:37.490Z,35.7015,-117.5088333,6.55,1.61,ml,29,73,0.07825,0.16,ci,ci39032376,2019-09-01T11:39:30.530Z,"12km SW of Searles Valley, CA",earthquake,0.25,0.65,0.143,26,automatic,ci,ci
2019-09-01T11:28:20.410Z,36.0815,-117.8771667,0.42,0.84,ml,8,197,0.04028,0.16,ci,ci39032368,2019-09-01T11:31:56.575Z,"8km ENE of Coso Junction, CA",earthquake,0.59,0.75,0.181,8,automatic,ci,ci
2019-09-01T11:26:19.280Z,36.0851667,-117.8806667,1.55,0.99,ml,14,206,0.03851,0.11,ci,ci39032360,2019-09-01T11:30:03.107Z,"8km NE of Coso Junction, CA",earthquake,0.39,0.27,0.185,13,automatic,ci,ci
2019-09-01T11:25:12.510Z,33.5131667,-116.9486667,7.59,0.53,ml,23,55,0.1251,0.16,ci,ci39032352,2019-09-01T11:28:58.100Z,"11km NW of Aguanga, CA",earthquake,0.26,1.58,0.16,13,automatic,ci,ci
2019-09-01T11:20:55.000Z,35.3543333,-117.8305,2.62,0.89,ml,11,95,0.08762,0.23,ci,ci39032344,2019-09-01T11:24:21.189Z,"18km W of Johannesburg, CA",earthquake,0.54,0.96,0.082,8,automatic,ci,ci
2019-09-01T11:17:44.470Z,33.6808333,-116.599,10.76,0.64,ml,27,62,0.03665,0.16,ci,ci39032336,2019-09-03T15:46:44.728Z,"13km ESE of Idyllwild, CA",earthquake,0.29,0.46,0.175,17,reviewed,ci,ci
2019-09-01T11:09:33.910Z,35.6063333,-117.4015,9.22,0.69,ml,11,108,0.05328,0.24,ci,ci39032328,2019-09-01T11:13:07.008Z,"18km S of Trona, CA",earthquake,0.73,1.37,0.255,5,automatic,ci,ci
2019-09-01T11:03:39.101Z,38.3986,-118.9131,0,1,ml,3,170.01,0.353,0.0449,nn,nn00702341,2019-09-03T21:46:35.955Z,"28km WSW of Hawthorne, Nevada",earthquake,,0,0.4,3,reviewed,nn,nn
2019-09-01T11:02:32.340Z,35.7686667,-117.57,10.81,1.12,ml,24,115,0.05203,0.18,ci,ci39032320,2019-09-01T11:06:12.859Z,"15km W of Searles Valley, CA",earthquake,0.33,0.8,0.213,15,automatic,ci,ci
2019-09-01T11:00:42.980Z,35.9615,-117.4146667,1.5,1.73,ml,30,79,0.1136,0.2,ci,ci39032312,2019-09-01T11:11:51.320Z,"22km N of Searles Valley, CA",earthquake,0.36,0.59,0.12,26,automatic,ci,ci
2019-09-01T10:56:12.240Z,35.623,-117.4361667,7.98,2.14,ml,34,68,0.04215,0.16,ci,ci39032304,2019-09-01T11:00:08.120Z,"16km S of Searles Valley, CA",earthquake,0.26,0.57,0.193,26,automatic,ci,ci
2019-09-01T10:45:06.010Z,35.9511667,-117.5,4.61,1.78,ml,31,66,0.08396,0.2,ci,ci39032288,2019-09-01T10:55:44.700Z,"22km NNW of Searles Valley, CA",earthquake,0.3,0.64,0.123,26,automatic,ci,ci
2019-09-01T10:44:37.560Z,35.6076667,-117.4193333,3.27,1.71,ml,35,53,0.04082,0.21,ci,ci39032280,2019-09-01T10:55:41.670Z,"18km SSW of Trona, CA",earthquake,0.25,0.35,0.191,25,automatic,ci,ci
2019-09-01T10:43:47.320Z,35.5956667,-117.53,8.09,0.84,ml,18,62,0.03067,0.13,ci,ci39032272,2019-09-01T10:47:30.981Z,"14km ESE of Ridgecrest, CA",earthquake,0.3,0.47,0.112,9,automatic,ci,ci
2019-09-01T10:40:43.250Z,35.7035,-117.5455,2.41,0.78,ml,15,122,0.08353,0.21,ci,ci39032264,2019-09-01T10:44:29.049Z,"15km WSW of Searles Valley, CA",earthquake,0.42,0.65,0.157,10,automatic,ci,ci
2019-09-01T10:39:15.130Z,38.7919998,-122.7275009,0.75,1.37,md,17,78,0.00863,0.05,nc,nc73263175,2019-09-01T13:07:02.922Z,"3km ENE of The Geysers, CA",earthquake,0.23,0.46,0.21,5,automatic,nc,nc
2019-09-01T10:37:00.240Z,35.917,-117.7066667,6.13,1.01,ml,16,74,0.05511,0.11,ci,ci39032248,2019-09-01T10:40:26.900Z,"18km E of Little Lake, CA",earthquake,0.19,0.53,0.124,14,automatic,ci,ci
2019-09-01T10:34:45.550Z,35.671,-117.5221667,9.59,2.05,ml,36,38,0.06204,0.2,ci,ci39032240,2019-09-01T10:45:34.010Z,"15km ENE of Ridgecrest, CA",earthquake,0.25,0.57,0.146,26,automatic,ci,ci
2019-09-01T10:22:11.650Z,33.9731667,-116.6455,16.58,0.98,ml,33,75,0.06522,0.18,ci,ci39032232,2019-09-03T15:47:47.500Z,"10km SW of Morongo Valley, CA",earthquake,0.27,0.55,0.161,27,reviewed,ci,ci
2019-09-01T10:20:26.100Z,35.8176667,-117.6158333,2.3,0.79,ml,13,78,0.01502,0.17,ci,ci39032224,2019-09-01T10:24:05.774Z,"20km WNW of Searles Valley, CA",earthquake,0.42,0.37,0.075,10,automatic,ci,ci
2019-09-01T10:16:08.560Z,36.0956667,-117.8916667,5.17,0.79,ml,12,185,0.03697,0.09,ci,ci39032208,2019-09-01T10:19:45.451Z,"8km NE of Coso Junction, CA",earthquake,0.3,0.48,0.23,10,automatic,ci,ci
2019-09-01T10:06:00.360Z,35.7073333,-117.5915,8.29,0.74,ml,14,102,0.08704,0.15,ci,ci39032192,2019-09-01T10:09:45.679Z,"12km NE of Ridgecrest, CA",earthquake,0.4,1.05,0.17,8,automatic,ci,ci
2019-09-01T10:04:12.180Z,35.6135,-117.4711667,8.86,0.81,ml,15,63,0.02234,0.18,ci,ci39032184,2019-09-01T10:07:40.663Z,"18km SSW of Searles Valley, CA",earthquake,0.44,0.64,0.275,8,automatic,ci,ci
2019-09-01T09:59:00.630Z,35.6386667,-117.5603333,7.25,0.56,ml,13,108,0.01806,0.18,ci,ci39032168,2019-09-01T10:02:43.637Z,"11km E of Ridgecrest, CA",earthquake,0.62,0.7,0.075,8,automatic,ci,ci
2019-09-01T09:48:12.610Z,36.0491667,-117.7063333,2.4,0.83,ml,9,77,0.05341,0.07,ci,ci39032160,2019-09-01T09:51:46.079Z,"22km E of Coso Junction, CA",earthquake,0.27,0.34,0.164,9,automatic,ci,ci
2019-09-01T09:47:14.910Z,35.6361667,-117.4548333,9.56,0.84,ml,16,67,0.03845,0.17,ci,ci39032152,2019-09-01T09:51:01.358Z,"15km SSW of Searles Valley, CA",earthquake,0.43,0.66,0.151,8,automatic,ci,ci
2019-09-01T09:45:17.500Z,35.72,-117.5735,9.78,1.12,ml,20,120,0.09751,0.13,ci,ci39032144,2019-09-01T09:49:14.815Z,"14km NE of Ridgecrest, CA",earthquake,0.27,0.61,0.163,14,automatic,ci,ci
2019-09-01T09:45:14.900Z,33.6616667,-117.3311667,3.84,1.12,ml,29,68,0.08012,0.2,ci,ci39032136,2019-09-03T15:47:19.667Z,"1km SSW of Lake Elsinore, CA",earthquake,0.26,0.93,0.2,28,reviewed,ci,ci
2019-09-01T09:42:56.930Z,35.768,-117.588,3.56,1.03,ml,19,110,0.04826,0.21,ci,ci39032128,2019-09-01T09:46:40.729Z,"17km W of Searles Valley, CA",earthquake,0.39,0.83,0.203,15,automatic,ci,ci
2019-09-01T09:41:19.380Z,46.4145,-122.3555,12.88,0.57,ml,7,304,,0.08,uw,uw61547511,2019-09-01T17:11:07.350Z,"17km SSW of Morton, Washington",earthquake,0.77,1.08,0.0702384962766978,6,reviewed,uw,uw
2019-09-01T09:37:59.480Z,34.0525,-116.4028333,5.37,0.81,ml,30,58,0.1116,0.19,ci,ci39032120,2019-09-01T09:41:26.502Z,"7km SSE of Yucca Valley, CA",earthquake,0.27,1.5,0.099,22,automatic,ci,ci
2019-09-01T09:37:15.000Z,46.419,-122.351166666667,12.75,0.5,ml,5,331,,0.07,uw,uw61547506,2019-09-01T16:00:51.390Z,"16km SSW of Morton, Washington",earthquake,1.1,0.92,0.0563889458212989,5,reviewed,uw,uw
2019-09-01T09:27:57.050Z,35.8861667,-117.7336667,2.79,1.71,ml,27,57,0.08149,0.15,ci,ci39032088,2019-09-01T09:39:08.000Z,"17km ESE of Little Lake, CA",earthquake,0.19,0.47,0.122,25,automatic,ci,ci
2019-09-01T09:26:39.930Z,36.5588341,-121.0756683,5.21,1.92,md,11,127,0.03506,0.03,nc,nc73263135,2019-09-01T12:09:04.493Z,"7km ENE of Pinnacles, CA",earthquake,0.39,1.04,0.11,12,automatic,nc,nc
2019-09-01T09:20:37.770Z,35.6531667,-117.4923333,4.81,1.18,ml,23,77,0.05343,0.19,ci,ci39032080,2019-09-01T09:24:27.460Z,"15km SSW of Searles Valley, CA",earthquake,0.31,0.58,0.13,17,automatic,ci,ci
2019-09-01T09:13:42.710Z,35.8881667,-117.6495,12.39,0.57,ml,10,108,0.05961,0.24,ci,ci39032064,2019-09-01T09:17:24.856Z,"24km ESE of Little Lake, CA",earthquake,0.65,1.14,0.125,6,automatic,ci,ci
2019-09-01T09:08:20.530Z,35.8396667,-117.6625,3.97,0.83,ml,11,82,0.05796,0.11,ci,ci39032048,2019-09-01T09:12:05.719Z,"24km N of Ridgecrest, CA",earthquake,0.27,0.79,0.159,11,automatic,ci,ci
2019-09-01T09:05:31.200Z,35.7553333,-117.5598333,6.6,0.95,ml,18,136,0.06761,0.21,ci,ci39032032,2019-09-01T09:09:03.838Z,"14km W of Searles Valley, CA",earthquake,0.46,1.08,0.175,11,automatic,ci,ci
2019-09-01T09:04:10.230Z,35.7515,-117.5601667,6.02,1.56,ml,26,115,0.07093,0.16,ci,ci39032024,2019-09-01T09:14:57.620Z,"14km W of Searles Valley, CA",earthquake,0.26,0.77,0.125,27,automatic,ci,ci
2019-09-01T09:02:02.470Z,35.6088333,-117.4395,6.26,0.75,ml,15,86,0.02896,0.2,ci,ci39032016,2019-09-01T09:05:45.750Z,"18km S of Searles Valley, CA",earthquake,0.47,0.7,0.201,8,automatic,ci,ci
2019-09-01T08:59:14.860Z,33.4866667,-116.3386667,8.12,0.63,ml,29,89,0.08143,0.18,ci,ci39032008,2019-09-03T15:47:35.477Z,"20km S of La Quinta, CA",earthquake,0.28,1.04,0.169,11,reviewed,ci,ci
2019-09-01T08:57:23.890Z,35.8401667,-117.6618333,4.68,0.86,ml,12,82,0.05768,0.15,ci,ci39032000,2019-09-01T09:01:00.765Z,"24km N of Ridgecrest, CA",earthquake,0.35,0.73,0.268,11,automatic,ci,ci
2019-09-01T08:48:45.010Z,35.9663333,-117.4056667,2.14,1.55,ml,26,67,0.1137,0.15,ci,ci39031992,2019-09-01T08:52:44.711Z,"22km N of Searles Valley, CA",earthquake,0.21,0.42,0.112,22,automatic,ci,ci
2019-09-01T08:47:34.400Z,35.8686667,-117.6998333,8.21,0.73,ml,12,72,0.07994,0.08,ci,ci39031976,2019-09-01T08:51:22.147Z,"20km ESE of Little Lake, CA",earthquake,0.26,0.67,0.122,8,automatic,ci,ci
2019-09-01T08:45:35.400Z,35.872,-117.7208333,5.61,0.87,ml,14,63,0.07272,0.13,ci,ci39031968,2019-09-01T08:49:19.603Z,"18km ESE of Little Lake, CA",earthquake,0.25,0.79,0.203,13,automatic,ci,ci
2019-09-01T08:35:40.860Z,35.6441667,-117.4455,5.96,1.79,ml,30,72,0.02744,0.16,ci,ci39031960,2019-09-01T08:46:41.870Z,"14km SSW of Searles Valley, CA",earthquake,0.24,0.45,0.2,26,automatic,ci,ci
2019-09-01T08:32:31.620Z,40.909,-111.579,14.81,1.87,md,29,61,0.1099,0.13,uu,uu60338402,2019-09-03T20:57:13.730Z,"15km W of Coalville, Utah",earthquake,0.28,0.41,0.262,23,reviewed,uu,uu
2019-09-01T08:30:03.060Z,35.8806667,-117.6968333,8.46,0.85,ml,12,74,0.07696,0.08,ci,ci39031952,2019-09-01T08:33:31.594Z,"20km ESE of Little Lake, CA",earthquake,0.2,0.58,0.144,8,automatic,ci,ci
2019-09-01T08:28:19.650Z,44.7383333,-111.2406667,11.8,1.37,ml,16,127,0.02884,0.16,uu,uu60338397,2019-09-03T16:41:42.100Z,"13km NW of West Yellowstone, Montana",earthquake,0.49,0.58,0.214,2,reviewed,uu,uu
2019-09-01T08:27:13.680Z,35.5575,-117.5106667,10.49,1.02,ml,21,82,0.04451,0.17,ci,ci39031944,2019-09-01T08:30:55.578Z,"16km ESE of Ridgecrest, CA",earthquake,0.34,0.49,0.142,13,automatic,ci,ci
2019-09-01T08:26:48.810Z,32.552,-115.66,10.33,2.08,ml,23,134,0.1121,0.23,ci,ci39031936,2019-09-01T08:37:36.340Z,"8km WSW of Progreso, B.C., MX",earthquake,0.63,1.28,0.24,27,automatic,ci,ci
2019-09-01T08:26:14.540Z,35.853,-117.6823333,2.84,0.82,ml,16,80,0.07831,0.17,ci,ci39031928,2019-09-01T08:29:46.568Z,"22km ESE of Little Lake, CA",earthquake,0.24,0.42,0.107,11,automatic,ci,ci
2019-09-01T08:16:25.010Z,35.7361667,-117.543,5.59,0.7,ml,14,118,0.09094,0.2,ci,ci39031904,2019-09-01T08:20:00.948Z,"13km WSW of Searles Valley, CA",earthquake,0.46,1.74,0.2,9,automatic,ci,ci
2019-09-01T08:07:26.370Z,35.3728333,-117.884,0.26,1.31,ml,24,92,0.1097,0.24,ci,ci39031896,2019-09-01T08:11:28.422Z,"23km W of Johannesburg, CA",earthquake,0.43,31.61,0.15,26,automatic,ci,ci
2019-09-01T08:02:49.272Z,39.9066,-120.6941,15.8,1.2,ml,8,133.18,0.201,0.165,nn,nn00701976,2019-09-02T00:46:39.896Z,"17km E of East Quincy, California",earthquake,,1.9,0.23,3,reviewed,nn,nn
2019-09-01T08:01:45.550Z,35.9568333,-117.3635,0.51,1.4,ml,21,82,0.1433,0.24,ci,ci39031888,2019-09-01T08:05:33.389Z,"21km N of Searles Valley, CA",earthquake,0.57,0.99,0.164,19,automatic,ci,ci
2019-09-01T07:59:55.550Z,35.678,-117.4701667,1.26,1.26,ml,21,110,0.03997,0.18,ci,ci39031872,2019-09-01T08:03:36.611Z,"12km SSW of Searles Valley, CA",earthquake,0.29,0.55,0.163,16,automatic,ci,ci
2019-09-01T07:58:52.030Z,34.0106667,-117.574,3.97,1.95,ml,71,25,0.01193,0.18,ci,ci39031864,2019-09-03T15:48:54.660Z,"6km WNW of Mira Loma, CA",earthquake,0.17,0.41,0.158,25,reviewed,ci,ci
2019-09-01T07:58:41.650Z,34.0091667,-117.5765,3.99,1.12,ml,37,46,0.01317,0.17,ci,ci39031856,2019-09-03T15:48:58.000Z,"6km WNW of Mira Loma, CA",earthquake,0.27,0.39,0.212,30,reviewed,ci,ci
2019-09-01T07:46:09.240Z,38.8036652,-122.8223343,2.66,1.63,md,25,58,0.007455,0.03,nc,nc73263090,2019-09-01T10:59:03.081Z,"6km WNW of The Geysers, CA",earthquake,0.23,0.41,0.15,5,automatic,nc,nc
2019-09-01T07:26:36.030Z,33.9955,-117.1758333,12.68,0.85,ml,23,54,0.104,0.19,ci,ci39031848,2019-09-01T07:30:23.513Z,"7km S of Redlands, CA",earthquake,0.34,1.11,0.115,21,automatic,ci,ci
2019-09-01T07:25:39.200Z,35.901,-117.6995,7.95,1.91,ml,31,46,0.06148,0.16,ci,ci39031840,2019-09-01T07:36:35.650Z,"19km ESE of Little Lake, CA",earthquake,0.19,0.59,0.189,26,automatic,ci,ci
2019-09-01T07:23:05.190Z,36.092,-117.8506667,1.31,1.51,ml,20,123,0.02575,0.14,ci,ci39031832,2019-09-01T07:26:49.794Z,"10km ENE of Coso Junction, CA",earthquake,0.2,0.24,0.176,23,automatic,ci,ci
2019-09-01T07:16:52.770Z,35.6806667,-117.4711667,0.38,1.19,ml,24,113,0.04166,0.17,ci,ci39031824,2019-09-01T07:20:55.111Z,"11km SSW of Searles Valley, CA",earthquake,0.27,31.61,0.185,17,automatic,ci,ci
2019-09-01T07:14:31.520Z,35.6755,-117.533,8.75,0.93,ml,14,125,0.06091,0.15,ci,ci39031816,2019-09-01T07:18:14.639Z,"14km ENE of Ridgecrest, CA",earthquake,0.42,0.9,0.315,7,automatic,ci,ci
2019-09-01T07:12:04.740Z,37.4268341,-121.7685013,9.09,2.48,md,61,35,,0.05,nc,nc73263060,2019-09-01T10:16:02.819Z,"8km NE of Alum Rock, CA",earthquake,0.12,0.33,0.11,73,automatic,nc,nc
2019-09-01T07:07:35.010Z,38.803833,-122.8231659,2.62,1.77,md,29,57,0.006881,0.04,nc,nc73263055,2019-09-01T10:01:03.714Z,"6km WNW of The Geysers, CA",earthquake,0.2,0.4,0.1,8,automatic,nc,nc
2019-09-01T07:06:27.260Z,37.4300003,-121.7676697,8.88,1.35,md,21,102,0.03301,0.04,nc,nc73263045,2019-09-01T09:06:03.621Z,"9km NE of Alum Rock, CA",earthquake,0.22,0.37,0.22,14,automatic,nc,nc
2019-09-01T07:04:00.900Z,35.8616667,-117.6735,10.48,0.55,ml,6,88,0.07689,0.09,ci,ci39031800,2019-09-01T07:07:30.038Z,"23km ESE of Little Lake, CA",earthquake,0.44,1.23,0.127,5,automatic,ci,ci
2019-09-01T06:59:19.830Z,35.6261667,-117.4468333,7.6,0.91,ml,13,80,0.04151,0.18,ci,ci39031792,2019-09-01T07:02:52.955Z,"16km SSW of Searles Valley, CA",earthquake,0.45,0.65,0.36,7,automatic,ci,ci
2019-09-01T06:48:40.640Z,35.7353333,-117.5405,3.44,0.96,ml,19,138,0.09266,0.17,ci,ci39031776,2019-09-01T06:52:17.334Z,"13km WSW of Searles Valley, CA",earthquake,0.34,1.29,0.135,12,automatic,ci,ci
2019-09-01T06:46:15.800Z,35.7808333,-117.5618333,5.87,0.53,ml,7,141,0.04533,0.2,ci,ci39031768,2019-09-01T06:50:00.590Z,"14km W of Searles Valley, CA",earthquake,0.58,1,0.088,6,automatic,ci,ci
2019-09-01T06:36:19.900Z,35.7503333,-117.5261667,6.53,0.63,ml,11,147,0.08732,0.18,ci,ci39031752,2019-09-03T21:06:27.509Z,"11km W of Searles Valley, CA",earthquake,0.59,1.64,0.113,7,automatic,ci,ci
2019-09-01T06:33:36.450Z,36.1541667,-117.8623333,1.29,1.54,ml,16,140,0.03701,0.14,ci,ci39031744,2019-09-01T06:37:22.803Z,"14km NNE of Coso Junction, CA",earthquake,0.28,0.29,0.129,23,automatic,ci,ci
2019-09-01T06:31:13.310Z,35.8586667,-117.6845,7.61,0.8,ml,10,104,0.08226,0.15,ci,ci39031736,2019-09-01T06:34:42.782Z,"22km ESE of Little Lake, CA",earthquake,0.38,0.89,0.151,7,automatic,ci,ci
2019-09-01T06:30:45.240Z,35.9585,-117.6975,2.07,0.93,ml,9,97,0.03967,0.08,ci,ci39031728,2019-09-01T06:34:21.614Z,"19km E of Little Lake, CA",earthquake,0.26,0.21,0.101,13,automatic,ci,ci
2019-09-01T06:28:57.210Z,38.8349991,-122.7874985,2.4,0.62,md,13,81,0.004066,0.02,nc,nc73263035,2019-09-01T06:43:02.695Z,"6km WNW of Cobb, CA",earthquake,0.51,1.06,0.35,2,automatic,nc,nc
2019-09-01T06:15:01.410Z,35.6715,-117.5235,6.11,1.34,ml,25,90,0.06177,0.21,ci,ci39031712,2019-09-01T06:18:46.664Z,"15km ENE of Ridgecrest, CA",earthquake,0.32,0.82,0.137,20,automatic,ci,ci
2019-09-01T06:13:39.430Z,35.8788333,-117.6851667,4.16,0.98,ml,16,90,0.07448,0.18,ci,ci39031704,2019-09-01T06:17:21.659Z,"21km ESE of Little Lake, CA",earthquake,0.31,0.73,0.066,12,automatic,ci,ci
2019-09-01T06:10:47.090Z,35.7973333,-117.4736667,7.41,1.02,ml,13,145,0.1023,0.13,ci,ci39031696,2019-09-01T06:14:15.636Z,"7km WNW of Searles Valley, CA",earthquake,0.42,1.14,0.276,7,automatic,ci,ci
2019-09-01T06:09:34.950Z,35.7323333,-117.5056667,11.17,0.7,ml,6,178,0.1118,0.13,ci,ci39031688,2019-09-01T06:13:10.625Z,"10km WSW of Searles Valley, CA",earthquake,0.87,1.35,0.14,7,automatic,ci,ci
2019-09-01T06:03:53.160Z,35.6805,-117.4611667,2.8,1.61,ml,26,82,0.03416,0.21,ci,ci39031680,2019-09-01T06:07:36.584Z,"11km SSW of Searles Valley, CA",earthquake,0.3,0.39,0.152,25,automatic,ci,ci
2019-09-01T06:00:02.990Z,36.0943333,-117.8955,5.67,1.43,ml,23,58,0.04027,0.16,ci,ci39031664,2019-09-01T06:10:59.330Z,"7km NE of Coso Junction, CA",earthquake,0.26,0.62,0.219,19,automatic,ci,ci
